# Saha solution with Stewart-Pyat α=1 IPD
   n[1/cc]      T[K]         Zbar         x_0[eV]      x_1[eV]      x_2[eV]      x_3[eV]      x_4[eV]      x_5[eV]      x_6[eV]      χ_0[eV]      χ_1[eV]      χ_2[eV]      χ_3[eV]      χ_4[eV]      χ_5[eV]      χ_6[eV]      
   1.885e+19    3.945e+03    2.849e-07    1.000e+00    2.841e-07    3.967e-10    9.513e-15    3.017e-21    8.428e-28    7.441e-36    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.885e+19    4.023e+03    4.094e-07    1.000e+00    4.081e-07    6.780e-10    2.076e-14    8.938e-21    3.539e-27    4.611e-35    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.410e+01    6.670e+01
   1.885e+19    4.103e+03    5.844e-07    1.000e+00    5.821e-07    1.147e-09    4.464e-14    2.595e-20    1.447e-26    2.762e-34    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.220e+01    5.409e+01    6.670e+01
   1.885e+19    4.184e+03    8.287e-07    1.000e+00    8.248e-07    1.922e-09    9.466e-14    7.389e-20    5.764e-26    1.600e-33    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.219e+01    5.409e+01    6.670e+01
   1.885e+19    4.267e+03    1.168e-06    1.000e+00    1.161e-06    3.191e-09    1.980e-13    2.063e-19    2.238e-25    8.971e-33    0.000e+00    1.213e+01    2.097e+01    3.105e+01    4.219e+01    5.409e+01    6.669e+01
   1.885e+19    4.352e+03    1.635e-06    1.000e+00    1.624e-06    5.247e-09    4.084e-13    5.653e-19    8.474e-25    4.872e-32    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.219e+01    5.409e+01    6.669e+01
   1.885e+19    4.438e+03    2.275e-06    1.000e+00    2.258e-06    8.549e-09    8.315e-13    1.520e-18    3.130e-24    2.564e-31    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.219e+01    5.409e+01    6.669e+01
   1.885e+19    4.527e+03    3.147e-06    1.000e+00    3.119e-06    1.380e-08    1.671e-12    4.015e-18    1.129e-23    1.308e-30    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.219e+01    5.409e+01    6.669e+01
   1.885e+19    4.616e+03    4.327e-06    1.000e+00    4.283e-06    2.209e-08    3.313e-12    1.041e-17    3.973e-23    6.474e-30    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.219e+01    5.409e+01    6.669e+01
   1.885e+19    4.708e+03    5.917e-06    1.000e+00    5.847e-06    3.505e-08    6.489e-12    2.653e-17    1.366e-22    3.110e-29    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.219e+01    5.408e+01    6.668e+01
   1.885e+19    4.802e+03    8.045e-06    1.000e+00    7.934e-06    5.514e-08    1.255e-11    6.644e-17    4.592e-22    1.451e-28    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.219e+01    5.408e+01    6.668e+01
   1.885e+19    4.897e+03    1.088e-05    1.000e+00    1.071e-05    8.601e-08    2.398e-11    1.636e-16    1.509e-21    6.578e-28    0.000e+00    1.213e+01    2.097e+01    3.104e+01    4.218e+01    5.408e+01    6.668e+01
   1.885e+19    4.994e+03    1.463e-05    1.000e+00    1.436e-05    1.331e-07    4.528e-11    3.960e-16    4.850e-21    2.898e-27    0.000e+00    1.212e+01    2.097e+01    3.104e+01    4.218e+01    5.408e+01    6.667e+01
   1.885e+19    5.093e+03    1.957e-05    1.000e+00    1.917e-05    2.042e-07    8.448e-11    9.430e-16    1.525e-20    1.242e-26    0.000e+00    1.212e+01    2.096e+01    3.103e+01    4.218e+01    5.407e+01    6.667e+01
   1.885e+19    5.194e+03    2.606e-05    1.000e+00    2.543e-05    3.109e-07    1.558e-10    2.209e-15    4.692e-20    5.179e-26    0.000e+00    1.212e+01    2.096e+01    3.103e+01    4.217e+01    5.407e+01    6.667e+01
   1.885e+19    5.298e+03    3.451e-05    1.000e+00    3.357e-05    4.695e-07    2.840e-10    5.095e-15    1.414e-19    2.102e-25    0.000e+00    1.212e+01    2.096e+01    3.103e+01    4.217e+01    5.406e+01    6.666e+01
   1.885e+19    5.403e+03    4.549e-05    1.000e+00    4.409e-05    7.037e-07    5.120e-10    1.156e-14    4.171e-19    8.309e-25    0.000e+00    1.212e+01    2.096e+01    3.103e+01    4.217e+01    5.406e+01    6.665e+01
   1.885e+19    5.510e+03    5.968e-05    9.999e-01    5.759e-05    1.047e-06    9.127e-10    2.584e-14    1.206e-18    3.199e-24    0.000e+00    1.212e+01    2.096e+01    3.102e+01    4.216e+01    5.405e+01    6.665e+01
   1.885e+19    5.619e+03    7.794e-05    9.999e-01    7.485e-05    1.545e-06    1.609e-09    5.688e-14    3.416e-18    1.201e-23    0.000e+00    1.212e+01    2.095e+01    3.102e+01    4.216e+01    5.405e+01    6.664e+01
   1.885e+19    5.731e+03    1.013e-04    9.999e-01    9.679e-05    2.264e-06    2.807e-09    1.233e-13    9.487e-18    4.392e-23    0.000e+00    1.212e+01    2.095e+01    3.101e+01    4.215e+01    5.404e+01    6.663e+01
   1.885e+19    5.845e+03    1.312e-04    9.999e-01    1.246e-04    3.293e-06    4.845e-09    2.634e-13    2.583e-17    1.567e-22    0.000e+00    1.212e+01    2.095e+01    3.101e+01    4.215e+01    5.403e+01    6.663e+01
   1.885e+19    5.961e+03    1.690e-04    9.998e-01    1.595e-04    4.756e-06    8.275e-09    5.546e-13    6.899e-17    5.457e-22    0.000e+00    1.211e+01    2.094e+01    3.100e+01    4.214e+01    5.403e+01    6.662e+01
   1.885e+19    6.079e+03    2.170e-04    9.998e-01    2.033e-04    6.821e-06    1.399e-08    1.151e-12    1.808e-16    1.854e-21    0.000e+00    1.211e+01    2.094e+01    3.100e+01    4.213e+01    5.402e+01    6.661e+01
   1.885e+19    6.200e+03    2.774e-04    9.997e-01    2.579e-04    9.713e-06    2.340e-08    2.354e-12    4.648e-16    6.150e-21    0.000e+00    1.211e+01    2.094e+01    3.099e+01    4.213e+01    5.401e+01    6.659e+01
   1.885e+19    6.323e+03    3.532e-04    9.997e-01    3.256e-04    1.374e-05    3.876e-08    4.747e-12    1.173e-15    1.992e-20    0.000e+00    1.211e+01    2.093e+01    3.099e+01    4.212e+01    5.400e+01    6.658e+01
   1.885e+19    6.448e+03    4.481e-04    9.996e-01    4.093e-04    1.930e-05    6.357e-08    9.443e-12    2.906e-15    6.305e-20    0.000e+00    1.211e+01    2.093e+01    3.098e+01    4.211e+01    5.399e+01    6.657e+01
   1.885e+19    6.576e+03    5.663e-04    9.995e-01    5.122e-04    2.693e-05    1.032e-07    1.853e-11    7.072e-15    1.950e-19    0.000e+00    1.210e+01    2.092e+01    3.097e+01    4.210e+01    5.397e+01    6.656e+01
   1.885e+19    6.707e+03    7.132e-04    9.993e-01    6.381e-04    3.732e-05    1.660e-07    3.586e-11    1.690e-14    5.893e-19    0.000e+00    1.210e+01    2.092e+01    3.096e+01    4.209e+01    5.396e+01    6.654e+01
   1.885e+19    6.840e+03    8.950e-04    9.992e-01    7.915e-04    5.139e-05    2.645e-07    6.850e-11    3.969e-14    1.742e-18    0.000e+00    1.210e+01    2.091e+01    3.095e+01    4.208e+01    5.395e+01    6.652e+01
   1.885e+19    6.976e+03    1.119e-03    9.990e-01    9.776e-04    7.032e-05    4.173e-07    1.291e-10    9.159e-14    5.036e-18    0.000e+00    1.209e+01    2.090e+01    3.094e+01    4.206e+01    5.393e+01    6.650e+01
   1.885e+19    7.114e+03    1.396e-03    9.987e-01    1.202e-03    9.561e-05    6.524e-07    2.402e-10    2.078e-13    1.424e-17    0.000e+00    1.209e+01    2.090e+01    3.093e+01    4.205e+01    5.391e+01    6.649e+01
   1.885e+19    7.256e+03    1.734e-03    9.984e-01    1.473e-03    1.292e-04    1.011e-06    4.413e-10    4.633e-13    3.942e-17    0.000e+00    1.208e+01    2.089e+01    3.092e+01    4.203e+01    5.390e+01    6.646e+01
   1.885e+19    7.400e+03    2.148e-03    9.980e-01    1.796e-03    1.735e-04    1.551e-06    8.003e-10    1.016e-12    1.068e-16    0.000e+00    1.208e+01    2.088e+01    3.091e+01    4.202e+01    5.388e+01    6.644e+01
   1.885e+19    7.547e+03    2.653e-03    9.976e-01    2.183e-03    2.315e-04    2.360e-06    1.434e-09    2.192e-12    2.834e-16    0.000e+00    1.207e+01    2.087e+01    3.090e+01    4.200e+01    5.386e+01    6.642e+01
   1.885e+19    7.696e+03    3.266e-03    9.970e-01    2.641e-03    3.072e-04    3.559e-06    2.536e-09    4.651e-12    7.366e-16    0.000e+00    1.207e+01    2.086e+01    3.088e+01    4.198e+01    5.383e+01    6.639e+01
   1.885e+19    7.849e+03    4.010e-03    9.964e-01    3.184e-03    4.051e-04    5.320e-06    4.434e-09    9.714e-12    1.876e-15    0.000e+00    1.206e+01    2.085e+01    3.086e+01    4.196e+01    5.381e+01    6.636e+01
   1.885e+19    8.005e+03    4.910e-03    9.956e-01    3.824e-03    5.312e-04    7.886e-06    7.658e-09    1.997e-11    4.683e-15    0.000e+00    1.206e+01    2.083e+01    3.085e+01    4.194e+01    5.378e+01    6.633e+01
   1.885e+19    8.164e+03    5.995e-03    9.947e-01    4.575e-03    6.926e-04    1.159e-05    1.307e-08    4.043e-11    1.146e-14    0.000e+00    1.205e+01    2.082e+01    3.083e+01    4.192e+01    5.376e+01    6.630e+01
   1.885e+19    8.326e+03    7.299e-03    9.936e-01    5.452e-03    8.980e-04    1.690e-05    2.206e-08    8.060e-11    2.752e-14    0.000e+00    1.204e+01    2.081e+01    3.081e+01    4.189e+01    5.373e+01    6.627e+01
   1.885e+19    8.491e+03    8.864e-03    9.923e-01    6.475e-03    1.158e-03    2.443e-05    3.681e-08    1.583e-10    6.483e-14    0.000e+00    1.203e+01    2.079e+01    3.079e+01    4.187e+01    5.370e+01    6.623e+01
   1.885e+19    8.660e+03    1.074e-02    9.908e-01    7.661e-03    1.485e-03    3.505e-05    6.075e-08    3.064e-10    1.499e-13    0.000e+00    1.202e+01    2.078e+01    3.077e+01    4.184e+01    5.366e+01    6.620e+01
   1.885e+19    8.832e+03    1.297e-02    9.890e-01    9.033e-03    1.894e-03    4.989e-05    9.915e-08    5.846e-10    3.404e-13    0.000e+00    1.201e+01    2.076e+01    3.074e+01    4.181e+01    5.363e+01    6.616e+01
   1.885e+19    9.007e+03    1.563e-02    9.869e-01    1.061e-02    2.403e-03    7.046e-05    1.601e-07    1.100e-09    7.592e-13    0.000e+00    1.200e+01    2.074e+01    3.072e+01    4.178e+01    5.359e+01    6.611e+01
   1.885e+19    9.186e+03    1.879e-02    9.844e-01    1.242e-02    3.033e-03    9.877e-05    2.559e-07    2.041e-09    1.664e-12    0.000e+00    1.199e+01    2.072e+01    3.069e+01    4.174e+01    5.355e+01    6.607e+01
   1.885e+19    9.368e+03    2.253e-02    9.816e-01    1.450e-02    3.809e-03    1.374e-04    4.048e-07    3.736e-09    3.586e-12    0.000e+00    1.198e+01    2.070e+01    3.066e+01    4.171e+01    5.351e+01    6.602e+01
   1.885e+19    9.554e+03    2.695e-02    9.782e-01    1.686e-02    4.760e-03    1.899e-04    6.339e-07    6.751e-09    7.601e-12    0.000e+00    1.197e+01    2.068e+01    3.063e+01    4.167e+01    5.347e+01    6.597e+01
   1.885e+19    9.744e+03    3.215e-02    9.743e-01    1.953e-02    5.918e-03    2.604e-04    9.832e-07    1.204e-08    1.585e-11    0.000e+00    1.196e+01    2.066e+01    3.060e+01    4.163e+01    5.342e+01    6.592e+01
   1.885e+19    9.937e+03    3.827e-02    9.698e-01    2.256e-02    7.323e-03    3.548e-04    1.510e-06    2.122e-08    3.254e-11    0.000e+00    1.194e+01    2.063e+01    3.057e+01    4.159e+01    5.337e+01    6.587e+01
   1.885e+19    1.013e+04    4.544e-02    9.645e-01    2.596e-02    9.018e-03    4.800e-04    2.299e-06    3.693e-08    6.578e-11    0.000e+00    1.193e+01    2.061e+01    3.054e+01    4.155e+01    5.332e+01    6.581e+01
   1.885e+19    1.034e+04    5.383e-02    9.585e-01    2.977e-02    1.105e-02    6.451e-04    3.467e-06    6.352e-08    1.310e-10    0.000e+00    1.191e+01    2.058e+01    3.050e+01    4.151e+01    5.327e+01    6.575e+01
   1.885e+19    1.054e+04    6.360e-02    9.516e-01    3.403e-02    1.348e-02    8.614e-04    5.183e-06    1.080e-07    2.573e-10    0.000e+00    1.190e+01    2.055e+01    3.046e+01    4.146e+01    5.322e+01    6.569e+01
   1.885e+19    1.075e+04    7.496e-02    9.437e-01    3.876e-02    1.637e-02    1.143e-03    7.683e-06    1.817e-07    4.982e-10    0.000e+00    1.188e+01    2.052e+01    3.042e+01    4.141e+01    5.316e+01    6.562e+01
   1.885e+19    1.096e+04    8.813e-02    9.347e-01    4.400e-02    1.979e-02    1.507e-03    1.129e-05    3.023e-07    9.518e-10    0.000e+00    1.186e+01    2.049e+01    3.038e+01    4.136e+01    5.310e+01    6.555e+01
   1.885e+19    1.118e+04    1.034e-01    9.244e-01    4.976e-02    2.380e-02    1.975e-03    1.647e-05    4.978e-07    1.795e-09    0.000e+00    1.184e+01    2.046e+01    3.034e+01    4.130e+01    5.304e+01    6.548e+01
   1.885e+19    1.140e+04    1.209e-01    9.128e-01    5.607e-02    2.851e-02    2.573e-03    2.383e-05    8.115e-07    3.343e-09    0.000e+00    1.182e+01    2.043e+01    3.029e+01    4.125e+01    5.297e+01    6.541e+01
   1.885e+19    1.163e+04    1.410e-01    8.997e-01    6.294e-02    3.398e-02    3.332e-03    3.421e-05    1.310e-06    6.152e-09    0.000e+00    1.180e+01    2.039e+01    3.024e+01    4.119e+01    5.290e+01    6.533e+01
   1.885e+19    1.186e+04    1.641e-01    8.849e-01    7.038e-02    4.033e-02    4.289e-03    4.875e-05    2.096e-06    1.119e-08    0.000e+00    1.178e+01    2.036e+01    3.020e+01    4.113e+01    5.283e+01    6.525e+01
   1.885e+19    1.210e+04    1.904e-01    8.684e-01    7.839e-02    4.764e-02    5.492e-03    6.898e-05    3.323e-06    2.014e-08    0.000e+00    1.176e+01    2.032e+01    3.014e+01    4.107e+01    5.276e+01    6.517e+01
   1.885e+19    1.234e+04    2.203e-01    8.500e-01    8.694e-02    5.600e-02    6.991e-03    9.693e-05    5.223e-06    3.587e-08    0.000e+00    1.174e+01    2.028e+01    3.009e+01    4.101e+01    5.269e+01    6.508e+01
   1.885e+19    1.258e+04    2.542e-01    8.295e-01    9.600e-02    6.553e-02    8.851e-03    1.353e-04    8.143e-06    6.326e-08    0.000e+00    1.171e+01    2.024e+01    3.004e+01    4.094e+01    5.261e+01    6.499e+01
   1.885e+19    1.283e+04    2.924e-01    8.068e-01    1.055e-01    7.631e-02    1.114e-02    1.876e-04    1.260e-05    1.105e-07    0.000e+00    1.169e+01    2.020e+01    2.998e+01    4.087e+01    5.253e+01    6.490e+01
   1.885e+19    1.309e+04    3.353e-01    7.819e-01    1.154e-01    8.842e-02    1.396e-02    2.585e-04    1.934e-05    1.913e-07    0.000e+00    1.166e+01    2.015e+01    2.993e+01    4.080e+01    5.245e+01    6.481e+01
   1.885e+19    1.335e+04    3.832e-01    7.547e-01    1.256e-01    1.019e-01    1.738e-02    3.540e-04    2.949e-05    3.286e-07    0.000e+00    1.164e+01    2.011e+01    2.987e+01    4.073e+01    5.236e+01    6.472e+01
   1.885e+19    1.361e+04    4.365e-01    7.251e-01    1.359e-01    1.169e-01    2.153e-02    4.819e-04    4.466e-05    5.600e-07    0.000e+00    1.161e+01    2.007e+01    2.981e+01    4.066e+01    5.228e+01    6.462e+01
   1.885e+19    1.388e+04    4.955e-01    6.931e-01    1.463e-01    1.333e-01    2.652e-02    6.522e-04    6.720e-05    9.474e-07    0.000e+00    1.158e+01    2.002e+01    2.975e+01    4.058e+01    5.219e+01    6.452e+01
   1.885e+19    1.416e+04    5.604e-01    6.589e-01    1.564e-01    1.512e-01    3.249e-02    8.778e-04    1.005e-04    1.592e-06    0.000e+00    1.155e+01    1.997e+01    2.969e+01    4.051e+01    5.211e+01    6.442e+01
   1.885e+19    1.444e+04    6.314e-01    6.224e-01    1.662e-01    1.705e-01    3.959e-02    1.175e-03    1.495e-04    2.660e-06    0.000e+00    1.152e+01    1.993e+01    2.962e+01    4.043e+01    5.202e+01    6.432e+01
   1.885e+19    1.472e+04    7.085e-01    5.840e-01    1.753e-01    1.910e-01    4.796e-02    1.564e-03    2.211e-04    4.418e-06    0.000e+00    1.150e+01    1.988e+01    2.956e+01    4.036e+01    5.193e+01    6.422e+01
   1.885e+19    1.502e+04    7.918e-01    5.438e-01    1.835e-01    2.126e-01    5.775e-02    2.070e-03    3.253e-04    7.301e-06    0.000e+00    1.147e+01    1.983e+01    2.950e+01    4.028e+01    5.184e+01    6.412e+01
   1.885e+19    1.531e+04    8.811e-01    5.022e-01    1.905e-01    2.349e-01    6.913e-02    2.725e-03    4.762e-04    1.201e-05    0.000e+00    1.144e+01    1.979e+01    2.944e+01    4.020e+01    5.175e+01    6.402e+01
   1.885e+19    1.562e+04    9.761e-01    4.597e-01    1.961e-01    2.577e-01    8.223e-02    3.569e-03    6.938e-04    1.966e-05    0.000e+00    1.141e+01    1.974e+01    2.937e+01    4.013e+01    5.166e+01    6.392e+01
   1.885e+19    1.593e+04    1.076e+00    4.167e-01    1.999e-01    2.806e-01    9.717e-02    4.647e-03    1.006e-03    3.207e-05    0.000e+00    1.138e+01    1.969e+01    2.931e+01    4.005e+01    5.157e+01    6.382e+01
   1.885e+19    1.624e+04    1.181e+00    3.738e-01    2.018e-01    3.029e-01    1.140e-01    6.017e-03    1.452e-03    5.209e-05    0.000e+00    1.135e+01    1.965e+01    2.925e+01    3.998e+01    5.149e+01    6.372e+01
   1.885e+19    1.657e+04    1.290e+00    3.316e-01    2.016e-01    3.241e-01    1.329e-01    7.743e-03    2.085e-03    8.428e-05    0.000e+00    1.132e+01    1.960e+01    2.919e+01    3.990e+01    5.140e+01    6.363e+01
   1.885e+19    1.690e+04    1.402e+00    2.907e-01    1.991e-01    3.436e-01    1.536e-01    9.902e-03    2.979e-03    1.358e-04    0.000e+00    1.130e+01    1.956e+01    2.913e+01    3.983e+01    5.132e+01    6.353e+01
   1.885e+19    1.723e+04    1.517e+00    2.517e-01    1.944e-01    3.607e-01    1.761e-01    1.258e-02    4.233e-03    2.178e-04    0.000e+00    1.127e+01    1.951e+01    2.907e+01    3.976e+01    5.124e+01    6.344e+01
   1.885e+19    1.757e+04    1.633e+00    2.152e-01    1.876e-01    3.748e-01    2.002e-01    1.586e-02    5.976e-03    3.476e-04    0.000e+00    1.124e+01    1.947e+01    2.902e+01    3.970e+01    5.116e+01    6.335e+01
   1.885e+19    1.792e+04    1.750e+00    1.817e-01    1.787e-01    3.853e-01    2.255e-01    1.983e-02    8.380e-03    5.513e-04    0.000e+00    1.122e+01    1.943e+01    2.897e+01    3.963e+01    5.108e+01    6.327e+01
   1.885e+19    1.828e+04    1.868e+00    1.514e-01    1.682e-01    3.918e-01    2.515e-01    2.459e-02    1.166e-02    8.681e-04    0.000e+00    1.119e+01    1.939e+01    2.891e+01    3.957e+01    5.101e+01    6.319e+01
   1.885e+19    1.864e+04    1.986e+00    1.246e-01    1.563e-01    3.939e-01    2.775e-01    3.019e-02    1.607e-02    1.355e-03    0.000e+00    1.117e+01    1.935e+01    2.886e+01    3.951e+01    5.094e+01    6.311e+01
   1.885e+19    1.901e+04    2.104e+00    1.014e-01    1.435e-01    3.915e-01    3.030e-01    3.667e-02    2.191e-02    2.093e-03    0.000e+00    1.115e+01    1.931e+01    2.881e+01    3.945e+01    5.087e+01    6.303e+01
   1.885e+19    1.939e+04    2.223e+00    8.148e-02    1.302e-01    3.846e-01    3.270e-01    4.403e-02    2.954e-02    3.193e-03    0.000e+00    1.112e+01    1.928e+01    2.877e+01    3.939e+01    5.081e+01    6.296e+01
   1.885e+19    1.977e+04    2.344e+00    6.482e-02    1.168e-01    3.734e-01    3.487e-01    5.221e-02    3.929e-02    4.803e-03    0.000e+00    1.110e+01    1.924e+01    2.872e+01    3.933e+01    5.074e+01    6.288e+01
   1.885e+19    2.017e+04    2.467e+00    5.107e-02    1.036e-01    3.584e-01    3.672e-01    6.108e-02    5.150e-02    7.112e-03    0.000e+00    1.108e+01    1.921e+01    2.867e+01    3.928e+01    5.068e+01    6.281e+01
   1.885e+19    2.057e+04    2.593e+00    3.988e-02    9.093e-02    3.401e-01    3.819e-01    7.045e-02    6.645e-02    1.035e-02    0.000e+00    1.105e+01    1.917e+01    2.863e+01    3.922e+01    5.061e+01    6.274e+01
   1.885e+19    2.097e+04    2.723e+00    3.089e-02    7.900e-02    3.190e-01    3.919e-01    8.008e-02    8.433e-02    1.478e-02    0.000e+00    1.103e+01    1.913e+01    2.858e+01    3.916e+01    5.055e+01    6.266e+01
   1.885e+19    2.139e+04    2.859e+00    2.374e-02    6.794e-02    2.958e-01    3.970e-01    8.965e-02    1.052e-01    2.069e-02    0.000e+00    1.101e+01    1.910e+01    2.853e+01    3.911e+01    5.048e+01    6.259e+01
   1.885e+19    2.182e+04    3.001e+00    1.811e-02    5.786e-02    2.711e-01    3.968e-01    9.882e-02    1.289e-01    2.840e-02    0.000e+00    1.098e+01    1.906e+01    2.848e+01    3.905e+01    5.041e+01    6.251e+01
   1.885e+19    2.225e+04    3.148e+00    1.370e-02    4.877e-02    2.456e-01    3.913e-01    1.073e-01    1.552e-01    3.822e-02    0.000e+00    1.096e+01    1.902e+01    2.843e+01    3.899e+01    5.035e+01    6.244e+01
   1.885e+19    2.269e+04    3.301e+00    1.028e-02    4.067e-02    2.198e-01    3.806e-01    1.146e-01    1.837e-01    5.043e-02    0.000e+00    1.093e+01    1.898e+01    2.839e+01    3.893e+01    5.028e+01    6.236e+01
   1.885e+19    2.314e+04    3.459e+00    7.643e-03    3.353e-02    1.943e-01    3.650e-01    1.206e-01    2.136e-01    6.529e-02    0.000e+00    1.091e+01    1.895e+01    2.834e+01    3.888e+01    5.021e+01    6.229e+01
   1.885e+19    2.360e+04    3.622e+00    5.623e-03    2.732e-02    1.695e-01    3.453e-01    1.250e-01    2.443e-01    8.299e-02    0.000e+00    1.089e+01    1.891e+01    2.829e+01    3.882e+01    5.015e+01    6.221e+01
   1.885e+19    2.407e+04    3.786e+00    4.090e-03    2.197e-02    1.459e-01    3.219e-01    1.276e-01    2.749e-01    1.037e-01    0.000e+00    1.086e+01    1.887e+01    2.824e+01    3.876e+01    5.008e+01    6.214e+01
   1.885e+19    2.455e+04    3.952e+00    2.937e-03    1.742e-02    1.238e-01    2.958e-01    1.282e-01    3.045e-01    1.273e-01    0.000e+00    1.084e+01    1.884e+01    2.820e+01    3.871e+01    5.002e+01    6.207e+01
   1.885e+19    2.503e+04    4.116e+00    2.080e-03    1.361e-02    1.035e-01    2.678e-01    1.270e-01    3.321e-01    1.540e-01    0.000e+00    1.082e+01    1.880e+01    2.815e+01    3.866e+01    4.996e+01    6.200e+01
   1.885e+19    2.553e+04    4.277e+00    1.450e-03    1.046e-02    8.524e-02    2.388e-01    1.238e-01    3.568e-01    1.834e-01    0.000e+00    1.080e+01    1.877e+01    2.811e+01    3.861e+01    4.990e+01    6.194e+01
   1.885e+19    2.604e+04    4.433e+00    9.950e-04    7.916e-03    6.909e-02    2.098e-01    1.190e-01    3.778e-01    2.154e-01    0.000e+00    1.078e+01    1.874e+01    2.808e+01    3.856e+01    4.985e+01    6.188e+01
   1.885e+19    2.656e+04    4.581e+00    6.714e-04    5.889e-03    5.512e-02    1.815e-01    1.128e-01    3.946e-01    2.495e-01    0.000e+00    1.076e+01    1.872e+01    2.804e+01    3.852e+01    4.980e+01    6.182e+01
   1.885e+19    2.708e+04    4.721e+00    4.455e-04    4.307e-03    4.329e-02    1.547e-01    1.054e-01    4.066e-01    2.853e-01    0.000e+00    1.075e+01    1.869e+01    2.801e+01    3.848e+01    4.975e+01    6.177e+01
   1.885e+19    2.762e+04    4.851e+00    2.907e-04    3.100e-03    3.348e-02    1.300e-01    9.710e-02    4.137e-01    3.224e-01    0.000e+00    1.073e+01    1.867e+01    2.798e+01    3.844e+01    4.971e+01    6.172e+01
   1.885e+19    2.817e+04    4.970e+00    1.867e-04    2.196e-03    2.552e-02    1.078e-01    8.836e-02    4.158e-01    3.601e-01    0.000e+00    1.072e+01    1.865e+01    2.795e+01    3.841e+01    4.967e+01    6.168e+01
   1.885e+19    2.873e+04    5.078e+00    1.182e-04    1.533e-03    1.920e-02    8.826e-02    7.947e-02    4.134e-01    3.980e-01    0.000e+00    1.071e+01    1.863e+01    2.793e+01    3.838e+01    4.964e+01    6.165e+01
   1.885e+19    2.930e+04    5.175e+00    7.382e-05    1.057e-03    1.426e-02    7.145e-02    7.070e-02    4.068e-01    4.357e-01    0.000e+00    1.070e+01    1.862e+01    2.791e+01    3.836e+01    4.961e+01    6.161e+01
   1.885e+19    2.988e+04    5.261e+00    4.559e-05    7.202e-04    1.049e-02    5.726e-02    6.231e-02    3.966e-01    4.726e-01    0.000e+00    1.070e+01    1.861e+01    2.789e+01    3.834e+01    4.959e+01    6.159e+01
   1.885e+19    3.047e+04    5.338e+00    2.789e-05    4.860e-04    7.639e-03    4.548e-02    5.444e-02    3.835e-01    5.085e-01    0.000e+00    1.069e+01    1.860e+01    2.788e+01    3.832e+01    4.957e+01    6.156e+01
   1.885e+19    3.108e+04    5.406e+00    1.693e-05    3.254e-04    5.523e-03    3.587e-02    4.723e-02    3.681e-01    5.430e-01    0.000e+00    1.068e+01    1.859e+01    2.787e+01    3.831e+01    4.955e+01    6.154e+01
   1.885e+19    3.169e+04    5.466e+00    1.021e-05    2.164e-04    3.968e-03    2.811e-02    4.071e-02    3.510e-01    5.760e-01    0.000e+00    1.068e+01    1.858e+01    2.786e+01    3.829e+01    4.954e+01    6.152e+01
   1.885e+19    3.232e+04    5.519e+00    6.134e-06    1.433e-04    2.837e-03    2.192e-02    3.491e-02    3.329e-01    6.073e-01    0.000e+00    1.068e+01    1.857e+01    2.785e+01    3.828e+01    4.952e+01    6.151e+01
   1.885e+19    3.297e+04    5.567e+00    3.673e-06    9.448e-05    2.021e-03    1.703e-02    2.981e-02    3.142e-01    6.369e-01    0.000e+00    1.067e+01    1.857e+01    2.784e+01    3.827e+01    4.951e+01    6.150e+01
   1.885e+19    3.362e+04    5.608e+00    2.196e-06    6.216e-05    1.436e-03    1.319e-02    2.536e-02    2.953e-01    6.646e-01    0.000e+00    1.067e+01    1.856e+01    2.783e+01    3.826e+01    4.950e+01    6.149e+01
   1.885e+19    3.429e+04    5.646e+00    1.312e-06    4.084e-05    1.018e-03    1.019e-02    2.152e-02    2.766e-01    6.906e-01    0.000e+00    1.067e+01    1.856e+01    2.783e+01    3.826e+01    4.949e+01    6.148e+01
   1.885e+19    3.497e+04    5.679e+00    7.841e-07    2.682e-05    7.216e-04    7.862e-03    1.822e-02    2.583e-01    7.149e-01    0.000e+00    1.067e+01    1.856e+01    2.783e+01    3.825e+01    4.949e+01    6.147e+01
   1.885e+19    3.566e+04    5.708e+00    4.690e-07    1.761e-05    5.111e-04    6.061e-03    1.540e-02    2.406e-01    7.374e-01    0.000e+00    1.067e+01    1.856e+01    2.782e+01    3.825e+01    4.948e+01    6.146e+01
   1.885e+19    3.637e+04    5.735e+00    2.811e-07    1.158e-05    3.622e-04    4.670e-03    1.300e-02    2.236e-01    7.583e-01    0.000e+00    1.067e+01    1.856e+01    2.782e+01    3.825e+01    4.948e+01    6.146e+01
   1.885e+19    3.709e+04    5.759e+00    1.688e-07    7.618e-06    2.568e-04    3.599e-03    1.096e-02    2.075e-01    7.776e-01    0.000e+00    1.067e+01    1.855e+01    2.782e+01    3.824e+01    4.948e+01    6.145e+01
