# Saha solution with Stewart-Pyat α=1 IPD
   n[1/cc]      T[K]         Zbar         x_0[eV]      x_1[eV]      x_2[eV]      x_3[eV]      x_4[eV]      x_5[eV]      x_6[eV]      χ_0[eV]      χ_1[eV]      χ_2[eV]      χ_3[eV]      χ_4[eV]      χ_5[eV]      χ_6[eV]      
   4.894e+20    3.966e+04    2.268e+00    4.470e-02    1.536e-01    3.766e-01    3.745e-01    2.057e-02    2.487e-02    5.164e-03    0.000e+00    1.261e+01    2.240e+01    3.374e+01    5.101e+01    6.483e+01    7.992e+01
   4.894e+20    4.045e+04    2.343e+00    3.795e-02    1.413e-01    3.677e-01    3.911e-01    2.375e-02    3.111e-02    7.048e-03    0.000e+00    1.257e+01    2.233e+01    3.366e+01    5.091e+01    6.471e+01    7.979e+01
   4.894e+20    4.125e+04    2.420e+00    3.214e-02    1.295e-01    3.573e-01    4.059e-01    2.719e-02    3.853e-02    9.510e-03    0.000e+00    1.253e+01    2.227e+01    3.357e+01    5.081e+01    6.459e+01    7.965e+01
   4.894e+20    4.207e+04    2.500e+00    2.716e-02    1.183e-01    3.453e-01    4.185e-01    3.087e-02    4.724e-02    1.268e-02    0.000e+00    1.248e+01    2.220e+01    3.349e+01    5.070e+01    6.447e+01    7.952e+01
   4.894e+20    4.291e+04    2.583e+00    2.291e-02    1.076e-01    3.322e-01    4.286e-01    3.473e-02    5.731e-02    1.669e-02    0.000e+00    1.244e+01    2.213e+01    3.340e+01    5.060e+01    6.434e+01    7.938e+01
   4.894e+20    4.376e+04    2.670e+00    1.929e-02    9.755e-02    3.179e-01    4.361e-01    3.874e-02    6.877e-02    2.169e-02    0.000e+00    1.239e+01    2.206e+01    3.331e+01    5.049e+01    6.422e+01    7.923e+01
   4.894e+20    4.463e+04    2.762e+00    1.622e-02    8.814e-02    3.027e-01    4.407e-01    4.281e-02    8.162e-02    2.782e-02    0.000e+00    1.235e+01    2.199e+01    3.321e+01    5.037e+01    6.408e+01    7.908e+01
   4.894e+20    4.552e+04    2.858e+00    1.361e-02    7.936e-02    2.868e-01    4.423e-01    4.689e-02    9.580e-02    3.521e-02    0.000e+00    1.230e+01    2.191e+01    3.311e+01    5.026e+01    6.395e+01    7.893e+01
   4.894e+20    4.642e+04    2.958e+00    1.141e-02    7.119e-02    2.703e-01    4.410e-01    5.089e-02    1.112e-01    4.400e-02    0.000e+00    1.225e+01    2.184e+01    3.302e+01    5.014e+01    6.381e+01    7.878e+01
   4.894e+20    4.734e+04    3.064e+00    9.538e-03    6.362e-02    2.534e-01    4.366e-01    5.474e-02    1.278e-01    5.430e-02    0.000e+00    1.220e+01    2.176e+01    3.291e+01    5.001e+01    6.367e+01    7.862e+01
   4.894e+20    4.828e+04    3.174e+00    7.957e-03    5.662e-02    2.363e-01    4.294e-01    5.836e-02    1.452e-01    6.618e-02    0.000e+00    1.215e+01    2.168e+01    3.281e+01    4.989e+01    6.353e+01    7.846e+01
   4.894e+20    4.924e+04    3.288e+00    6.620e-03    5.017e-02    2.191e-01    4.193e-01    6.168e-02    1.634e-01    7.972e-02    0.000e+00    1.210e+01    2.160e+01    3.271e+01    4.977e+01    6.338e+01    7.830e+01
   4.894e+20    5.022e+04    3.406e+00    5.489e-03    4.424e-02    2.020e-01    4.067e-01    6.464e-02    1.820e-01    9.494e-02    0.000e+00    1.205e+01    2.152e+01    3.260e+01    4.964e+01    6.324e+01    7.813e+01
   4.894e+20    5.121e+04    3.528e+00    4.533e-03    3.881e-02    1.851e-01    3.917e-01    6.716e-02    2.008e-01    1.119e-01    0.000e+00    1.199e+01    2.144e+01    3.250e+01    4.951e+01    6.309e+01    7.797e+01
   4.894e+20    5.223e+04    3.652e+00    3.727e-03    3.386e-02    1.686e-01    3.746e-01    6.922e-02    2.196e-01    1.305e-01    0.000e+00    1.194e+01    2.136e+01    3.239e+01    4.939e+01    6.295e+01    7.780e+01
   4.894e+20    5.327e+04    3.778e+00    3.049e-03    2.935e-02    1.525e-01    3.557e-01    7.075e-02    2.380e-01    1.507e-01    0.000e+00    1.189e+01    2.128e+01    3.229e+01    4.926e+01    6.280e+01    7.764e+01
   4.894e+20    5.432e+04    3.906e+00    2.480e-03    2.528e-02    1.370e-01    3.353e-01    7.174e-02    2.557e-01    1.725e-01    0.000e+00    1.184e+01    2.120e+01    3.219e+01    4.914e+01    6.266e+01    7.748e+01
   4.894e+20    5.540e+04    4.033e+00    2.004e-03    2.162e-02    1.222e-01    3.138e-01    7.217e-02    2.725e-01    1.957e-01    0.000e+00    1.180e+01    2.113e+01    3.209e+01    4.902e+01    6.252e+01    7.733e+01
   4.894e+20    5.650e+04    4.159e+00    1.609e-03    1.836e-02    1.082e-01    2.915e-01    7.203e-02    2.880e-01    2.202e-01    0.000e+00    1.175e+01    2.105e+01    3.200e+01    4.891e+01    6.239e+01    7.718e+01
   4.894e+20    5.763e+04    4.283e+00    1.281e-03    1.546e-02    9.510e-02    2.688e-01    7.134e-02    3.021e-01    2.459e-01    0.000e+00    1.171e+01    2.098e+01    3.191e+01    4.880e+01    6.226e+01    7.703e+01
   4.894e+20    5.877e+04    4.405e+00    1.013e-03    1.292e-02    8.292e-02    2.460e-01    7.011e-02    3.145e-01    2.725e-01    0.000e+00    1.167e+01    2.092e+01    3.182e+01    4.869e+01    6.214e+01    7.690e+01
   4.894e+20    5.994e+04    4.523e+00    7.937e-04    1.070e-02    7.172e-02    2.234e-01    6.839e-02    3.251e-01    2.999e-01    0.000e+00    1.163e+01    2.086e+01    3.174e+01    4.859e+01    6.203e+01    7.677e+01
   4.894e+20    6.113e+04    4.636e+00    6.168e-04    8.788e-03    6.154e-02    2.014e-01    6.621e-02    3.336e-01    3.278e-01    0.000e+00    1.159e+01    2.080e+01    3.166e+01    4.850e+01    6.192e+01    7.664e+01
   4.894e+20    6.234e+04    4.744e+00    4.752e-04    7.157e-03    5.239e-02    1.802e-01    6.365e-02    3.401e-01    3.560e-01    0.000e+00    1.156e+01    2.074e+01    3.159e+01    4.842e+01    6.182e+01    7.653e+01
   4.894e+20    6.358e+04    4.846e+00    3.629e-04    5.779e-03    4.425e-02    1.601e-01    6.075e-02    3.444e-01    3.843e-01    0.000e+00    1.153e+01    2.069e+01    3.152e+01    4.834e+01    6.172e+01    7.642e+01
   4.894e+20    6.484e+04    4.941e+00    2.748e-04    4.628e-03    3.710e-02    1.412e-01    5.760e-02    3.467e-01    4.125e-01    0.000e+00    1.150e+01    2.065e+01    3.146e+01    4.826e+01    6.164e+01    7.633e+01
   4.894e+20    6.613e+04    5.030e+00    2.065e-04    3.677e-03    3.087e-02    1.238e-01    5.427e-02    3.469e-01    4.403e-01    0.000e+00    1.148e+01    2.061e+01    3.141e+01    4.820e+01    6.156e+01    7.624e+01
   4.894e+20    6.744e+04    5.112e+00    1.539e-04    2.900e-03    2.552e-02    1.078e-01    5.082e-02    3.452e-01    4.676e-01    0.000e+00    1.145e+01    2.057e+01    3.136e+01    4.814e+01    6.149e+01    7.616e+01
   4.894e+20    6.878e+04    5.188e+00    1.139e-04    2.271e-03    2.096e-02    9.336e-02    4.733e-02    3.417e-01    4.942e-01    0.000e+00    1.143e+01    2.054e+01    3.132e+01    4.808e+01    6.143e+01    7.609e+01
   4.894e+20    7.014e+04    5.257e+00    8.378e-05    1.767e-03    1.712e-02    8.042e-02    4.385e-02    3.367e-01    5.201e-01    0.000e+00    1.142e+01    2.051e+01    3.128e+01    4.803e+01    6.137e+01    7.602e+01
   4.894e+20    7.154e+04    5.319e+00    6.125e-05    1.368e-03    1.391e-02    6.895e-02    4.044e-02    3.303e-01    5.450e-01    0.000e+00    1.140e+01    2.049e+01    3.124e+01    4.799e+01    6.132e+01    7.597e+01
   4.894e+20    7.296e+04    5.376e+00    4.456e-05    1.053e-03    1.125e-02    5.886e-02    3.714e-02    3.228e-01    5.689e-01    0.000e+00    1.139e+01    2.047e+01    3.122e+01    4.795e+01    6.128e+01    7.592e+01
   4.894e+20    7.440e+04    5.427e+00    3.228e-05    8.074e-04    9.059e-03    5.007e-02    3.398e-02    3.142e-01    5.918e-01    0.000e+00    1.138e+01    2.045e+01    3.119e+01    4.792e+01    6.124e+01    7.587e+01
   4.894e+20    7.588e+04    5.473e+00    2.330e-05    6.169e-04    7.274e-03    4.246e-02    3.099e-02    3.050e-01    6.137e-01    0.000e+00    1.137e+01    2.043e+01    3.117e+01    4.789e+01    6.121e+01    7.583e+01
   4.894e+20    7.739e+04    5.515e+00    1.677e-05    4.699e-04    5.824e-03    3.591e-02    2.818e-02    2.951e-01    6.345e-01    0.000e+00    1.137e+01    2.042e+01    3.115e+01    4.787e+01    6.118e+01    7.580e+01
   4.894e+20    7.892e+04    5.553e+00    1.204e-05    3.571e-04    4.653e-03    3.031e-02    2.556e-02    2.849e-01    6.542e-01    0.000e+00    1.136e+01    2.041e+01    3.113e+01    4.785e+01    6.115e+01    7.577e+01
   4.894e+20    8.049e+04    5.586e+00    8.636e-06    2.709e-04    3.711e-03    2.553e-02    2.314e-02    2.744e-01    6.729e-01    0.000e+00    1.136e+01    2.040e+01    3.112e+01    4.783e+01    6.113e+01    7.575e+01
   4.894e+20    8.209e+04    5.617e+00    6.185e-06    2.053e-04    2.956e-03    2.148e-02    2.091e-02    2.638e-01    6.907e-01    0.000e+00    1.136e+01    2.039e+01    3.111e+01    4.782e+01    6.111e+01    7.572e+01
   4.894e+20    8.372e+04    5.645e+00    4.427e-06    1.554e-04    2.353e-03    1.805e-02    1.886e-02    2.531e-01    7.074e-01    0.000e+00    1.136e+01    2.039e+01    3.110e+01    4.781e+01    6.110e+01    7.571e+01
   4.894e+20    8.538e+04    5.670e+00    3.169e-06    1.176e-04    1.871e-03    1.516e-02    1.700e-02    2.425e-01    7.233e-01    0.000e+00    1.135e+01    2.038e+01    3.109e+01    4.780e+01    6.108e+01    7.569e+01
   4.894e+20    8.708e+04    5.693e+00    2.268e-06    8.898e-05    1.488e-03    1.273e-02    1.531e-02    2.321e-01    7.383e-01    0.000e+00    1.136e+01    2.038e+01    3.109e+01    4.779e+01    6.107e+01    7.568e+01
   4.894e+20    8.881e+04    5.713e+00    1.624e-06    6.733e-05    1.183e-03    1.068e-02    1.377e-02    2.219e-01    7.524e-01    0.000e+00    1.136e+01    2.038e+01    3.108e+01    4.778e+01    6.107e+01    7.567e+01
   6.013e+20    1.776e+03    6.779e-23    1.000e+00    6.779e-23    1.563e-34    1.949e-47    2.245e-58    3.088e-58    4.462e-62    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    1.811e+03    1.874e-22    1.000e+00    1.874e-22    7.286e-34    2.008e-47    3.369e-58    4.409e-58    7.051e-62    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    1.847e+03    5.082e-22    1.000e+00    5.082e-22    3.298e-33    2.526e-47    5.018e-58    6.256e-58    1.105e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    1.884e+03    1.352e-21    1.000e+00    1.352e-21    1.450e-32    6.882e-47    7.420e-58    8.824e-58    1.720e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    1.921e+03    3.529e-21    1.000e+00    3.529e-21    6.199e-32    4.204e-46    1.089e-57    1.237e-57    2.657e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    1.960e+03    9.045e-21    1.000e+00    9.045e-21    2.578e-31    3.147e-45    1.588e-57    1.725e-57    4.073e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    1.998e+03    2.277e-20    1.000e+00    2.277e-20    1.043e-30    2.348e-44    2.298e-57    2.390e-57    6.201e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.038e+03    5.630e-20    1.000e+00    5.630e-20    4.110e-30    1.694e-43    3.304e-57    3.295e-57    9.374e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.079e+03    1.369e-19    1.000e+00    1.369e-19    1.578e-29    1.177e-42    4.719e-57    4.516e-57    1.407e-60    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.120e+03    3.270e-19    1.000e+00    3.270e-19    5.903e-29    7.889e-42    6.695e-57    6.158e-57    2.098e-60    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.162e+03    7.685e-19    1.000e+00    7.685e-19    2.154e-28    5.098e-41    9.439e-57    8.352e-57    3.109e-60    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.205e+03    1.777e-18    1.000e+00    1.777e-18    7.668e-28    3.180e-40    1.322e-56    1.127e-56    4.576e-60    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.249e+03    4.042e-18    1.000e+00    4.042e-18    2.665e-27    1.916e-39    1.841e-56    1.513e-56    6.692e-60    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.293e+03    9.054e-18    1.000e+00    9.054e-18    9.044e-27    1.115e-38    2.548e-56    2.022e-56    9.727e-60    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.339e+03    1.997e-17    1.000e+00    1.997e-17    2.999e-26    6.280e-38    3.505e-56    2.688e-56    1.405e-59    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.385e+03    4.338e-17    1.000e+00    4.338e-17    9.721e-26    3.422e-37    4.794e-56    3.557e-56    2.018e-59    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.433e+03    9.285e-17    1.000e+00    9.285e-17    3.081e-25    1.806e-36    6.520e-56    4.684e-56    2.881e-59    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.481e+03    1.959e-16    1.000e+00    1.959e-16    9.555e-25    9.232e-36    8.823e-56    6.142e-56    4.091e-59    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.530e+03    4.074e-16    1.000e+00    4.074e-16    2.900e-24    4.577e-35    1.194e-55    8.017e-56    5.775e-59    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.580e+03    8.355e-16    1.000e+00    8.355e-16    8.620e-24    2.201e-34    1.695e-55    1.042e-55    8.107e-59    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.632e+03    1.690e-15    1.000e+00    1.690e-15    2.510e-23    1.028e-33    3.450e-55    1.348e-55    1.132e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.684e+03    3.374e-15    1.000e+00    3.374e-15    7.161e-23    4.660e-33    1.859e-54    1.737e-55    1.573e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.737e+03    6.646e-15    1.000e+00    6.646e-15    2.003e-22    2.054e-32    1.815e-53    2.229e-55    2.173e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.791e+03    1.292e-14    1.000e+00    1.292e-14    5.495e-22    8.800e-32    1.916e-52    2.849e-55    2.988e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.847e+03    2.482e-14    1.000e+00    2.482e-14    1.479e-21    3.669e-31    1.965e-51    3.627e-55    4.088e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.903e+03    4.706e-14    1.000e+00    4.706e-14    3.906e-21    1.489e-30    1.931e-50    4.600e-55    5.565e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    2.961e+03    8.818e-14    1.000e+00    8.818e-14    1.013e-20    5.885e-30    1.818e-49    5.811e-55    7.540e-58    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.020e+03    1.632e-13    1.000e+00    1.632e-13    2.581e-20    2.267e-29    1.640e-48    7.313e-55    1.017e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.080e+03    2.987e-13    1.000e+00    2.987e-13    6.460e-20    8.511e-29    1.419e-47    9.170e-55    1.365e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.141e+03    5.403e-13    1.000e+00    5.403e-13    1.589e-19    3.117e-28    1.179e-46    1.146e-54    1.824e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.203e+03    9.664e-13    1.000e+00    9.664e-13    3.843e-19    1.114e-27    9.413e-46    1.429e-54    2.427e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.267e+03    1.710e-12    1.000e+00    1.710e-12    9.143e-19    3.888e-27    7.223e-45    1.806e-54    3.215e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.332e+03    2.992e-12    1.000e+00    2.992e-12    2.140e-18    1.325e-26    5.334e-44    2.643e-54    4.241e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.398e+03    5.181e-12    1.000e+00    5.181e-12    4.928e-18    4.416e-26    3.793e-43    8.109e-54    5.572e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.465e+03    8.878e-12    1.000e+00    8.878e-12    1.117e-17    1.438e-25    2.599e-42    6.478e-53    7.289e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.534e+03    1.506e-11    1.000e+00    1.506e-11    2.495e-17    4.582e-25    1.717e-41    6.710e-52    9.497e-57    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.604e+03    2.529e-11    1.000e+00    2.529e-11    5.488e-17    1.428e-24    1.095e-40    6.923e-51    1.233e-56    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.676e+03    4.206e-11    1.000e+00    4.206e-11    1.189e-16    4.359e-24    6.743e-40    6.867e-50    1.593e-56    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.749e+03    6.927e-11    1.000e+00    6.927e-11    2.541e-16    1.303e-23    4.013e-39    6.526e-49    2.052e-56    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.823e+03    1.130e-10    1.000e+00    1.130e-10    5.351e-16    3.815e-23    2.309e-38    5.946e-48    2.634e-56    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.899e+03    1.827e-10    1.000e+00    1.827e-10    1.111e-15    1.095e-22    1.286e-37    5.197e-47    3.380e-56    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    3.977e+03    2.928e-10    1.000e+00    2.928e-10    2.277e-15    3.082e-22    6.933e-37    4.361e-46    4.499e-56    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    4.056e+03    4.649e-10    1.000e+00    4.649e-10    4.603e-15    8.509e-22    3.621e-36    3.516e-45    8.273e-56    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    4.136e+03    7.318e-10    1.000e+00    7.318e-10    9.185e-15    2.305e-21    1.834e-35    2.726e-44    4.282e-55    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    4.218e+03    1.142e-09    1.000e+00    1.142e-09    1.809e-14    6.131e-21    9.010e-35    2.034e-43    4.433e-54    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    4.302e+03    1.768e-09    1.000e+00    1.768e-09    3.519e-14    1.601e-20    4.296e-34    1.462e-42    5.026e-53    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    4.387e+03    2.714e-09    1.000e+00    2.714e-09    6.761e-14    4.108e-20    1.990e-33    1.012e-41    5.530e-52    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    4.474e+03    4.133e-09    1.000e+00    4.132e-09    1.283e-13    1.036e-19    8.955e-33    6.761e-41    5.828e-51    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    4.563e+03    6.244e-09    1.000e+00    6.244e-09    2.407e-13    2.567e-19    3.919e-32    4.359e-40    5.878e-50    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    4.654e+03    9.362e-09    1.000e+00    9.361e-09    4.463e-13    6.257e-19    1.668e-31    2.714e-39    5.678e-49    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
   6.013e+20    4.746e+03    1.393e-08    1.000e+00    1.393e-08    8.181e-13    1.500e-18    6.914e-31    1.633e-38    5.258e-48    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.128e+01
   6.013e+20    4.840e+03    2.057e-08    1.000e+00    2.057e-08    1.483e-12    3.540e-18    2.790e-30    9.508e-38    4.671e-47    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.483e+01    9.128e+01
   6.013e+20    4.937e+03    3.017e-08    1.000e+00    3.016e-08    2.659e-12    8.222e-18    1.097e-29    5.356e-37    3.985e-46    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.957e+01    7.483e+01    9.128e+01
   6.013e+20    5.035e+03    4.392e-08    1.000e+00    4.391e-08    4.716e-12    1.880e-17    4.208e-29    2.922e-36    3.266e-45    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.957e+01    7.483e+01    9.128e+01
   6.013e+20    5.134e+03    6.350e-08    1.000e+00    6.348e-08    8.278e-12    4.236e-17    1.574e-28    1.545e-35    2.575e-44    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.957e+01    7.483e+01    9.128e+01
   6.013e+20    5.236e+03    9.117e-08    1.000e+00    9.115e-08    1.438e-11    9.401e-17    5.744e-28    7.921e-35    1.954e-43    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.957e+01    7.483e+01    9.128e+01
   6.013e+20    5.340e+03    1.300e-07    1.000e+00    1.300e-07    2.474e-11    2.056e-16    2.047e-27    3.940e-34    1.428e-42    0.000e+00    1.576e+01    2.762e+01    4.073e+01    5.957e+01    7.483e+01    9.128e+01
   6.013e+20    5.446e+03    1.843e-07    1.000e+00    1.842e-07    4.212e-11    4.435e-16    7.127e-27    1.903e-33    1.006e-41    0.000e+00    1.576e+01    2.762e+01    4.073e+01    5.957e+01    7.483e+01    9.127e+01
   6.013e+20    5.555e+03    2.594e-07    1.000e+00    2.593e-07    7.104e-11    9.432e-16    2.425e-26    8.927e-33    6.837e-41    0.000e+00    1.576e+01    2.762e+01    4.072e+01    5.957e+01    7.482e+01    9.127e+01
   6.013e+20    5.665e+03    3.630e-07    1.000e+00    3.627e-07    1.187e-10    1.979e-15    8.068e-26    4.071e-32    4.485e-40    0.000e+00    1.576e+01    2.762e+01    4.072e+01    5.956e+01    7.482e+01    9.127e+01
   6.013e+20    5.777e+03    5.047e-07    1.000e+00    5.043e-07    1.964e-10    4.096e-15    2.626e-25    1.805e-31    2.843e-39    0.000e+00    1.575e+01    2.762e+01    4.072e+01    5.956e+01    7.482e+01    9.126e+01
   6.013e+20    5.892e+03    6.975e-07    1.000e+00    6.969e-07    3.222e-10    8.367e-15    8.363e-25    7.792e-31    1.741e-38    0.000e+00    1.575e+01    2.762e+01    4.072e+01    5.956e+01    7.481e+01    9.126e+01
   6.013e+20    6.009e+03    9.584e-07    1.000e+00    9.573e-07    5.238e-10    1.688e-14    2.608e-24    3.274e-30    1.032e-37    0.000e+00    1.575e+01    2.762e+01    4.072e+01    5.955e+01    7.481e+01    9.125e+01
   6.013e+20    6.128e+03    1.309e-06    1.000e+00    1.307e-06    8.440e-10    3.361e-14    7.965e-24    1.340e-29    5.920e-37    0.000e+00    1.575e+01    2.761e+01    4.071e+01    5.955e+01    7.480e+01    9.125e+01
   6.013e+20    6.250e+03    1.778e-06    1.000e+00    1.776e-06    1.349e-09    6.613e-14    2.384e-23    5.347e-29    3.290e-36    0.000e+00    1.575e+01    2.761e+01    4.071e+01    5.955e+01    7.480e+01    9.124e+01
   6.013e+20    6.374e+03    2.402e-06    1.000e+00    2.398e-06    2.137e-09    1.285e-13    6.995e-23    2.080e-28    1.772e-35    0.000e+00    1.575e+01    2.761e+01    4.071e+01    5.954e+01    7.479e+01    9.123e+01
   6.013e+20    6.500e+03    3.227e-06    1.000e+00    3.220e-06    3.358e-09    2.469e-13    2.013e-22    7.896e-28    9.252e-35    0.000e+00    1.575e+01    2.761e+01    4.070e+01    5.954e+01    7.479e+01    9.123e+01
   6.013e+20    6.630e+03    4.313e-06    1.000e+00    4.302e-06    5.235e-09    4.688e-13    5.682e-22    2.926e-27    4.689e-34    0.000e+00    1.575e+01    2.760e+01    4.070e+01    5.953e+01    7.478e+01    9.122e+01
   6.013e+20    6.761e+03    5.734e-06    1.000e+00    5.717e-06    8.096e-09    8.801e-13    1.574e-21    1.059e-26    2.307e-33    0.000e+00    1.574e+01    2.760e+01    4.069e+01    5.952e+01    7.477e+01    9.121e+01
   6.013e+20    6.895e+03    7.584e-06    1.000e+00    7.559e-06    1.243e-08    1.634e-12    4.282e-21    3.742e-26    1.103e-32    0.000e+00    1.574e+01    2.760e+01    4.069e+01    5.952e+01    7.476e+01    9.120e+01
   6.013e+20    7.032e+03    9.982e-06    1.000e+00    9.944e-06    1.893e-08    3.001e-12    1.144e-20    1.293e-25    5.126e-32    0.000e+00    1.574e+01    2.759e+01    4.068e+01    5.951e+01    7.475e+01    9.118e+01
   6.013e+20    7.172e+03    1.307e-05    1.000e+00    1.302e-05    2.862e-08    5.452e-12    3.003e-20    4.370e-25    2.316e-31    0.000e+00    1.574e+01    2.759e+01    4.067e+01    5.950e+01    7.474e+01    9.117e+01
   6.013e+20    7.314e+03    1.704e-05    1.000e+00    1.696e-05    4.296e-08    9.801e-12    7.746e-20    1.445e-24    1.019e-30    0.000e+00    1.574e+01    2.758e+01    4.066e+01    5.949e+01    7.473e+01    9.116e+01
